termes , 15 , 0.08 , 0.71 , 0.88 , 0.85 , 0.5 , 1.0 , 0.88 , 1.0 , 0.78 , 0.89, 1.13
termes , 16 , 0.09 , 0.75 , 0.94 , 0.91 , 0.41 , 1.0 , 1.0 , 1.0 , 0.79 , 0.94, 1.37
termes , 17 , 0.07 , 0.76 , 0.86 , 0.91 , 0.54 , 1.0 , 1.0 , 1.0 , 0.8 , 0.94, 1.21
termes , 18 , 0.07 , 0.81 , 0.88 , 0.91 , 0.7 , 1.0 , 1.0 , 1.0 , 0.86 , 0.94, 1.21
termes , 19 , 0.07 , 0.76 , 0.94 , 0.91 , 0.44 , 1.0 , 1.0 , 1.0 , 0.8 , 0.94, 1.33
termes , 20 , 0.11 , 0.74 , 0.9 , 0.85 , 0.54 , 1.0 , 0.88 , 1.0 , 0.81 , 0.89, 2.21
termes , 21 , 0.07 , 0.72 , 0.93 , 0.85 , 0.47 , 1.0 , 0.88 , 1.0 , 0.79 , 0.89, 1.39
termes , 22 , 0.1 , 0.76 , 0.91 , 0.91 , 0.47 , 1.0 , 1.0 , 1.0 , 0.8 , 0.94, 2.17
termes , 23 , 0.11 , 0.75 , 0.88 , 0.91 , 0.47 , 1.0 , 1.0 , 1.0 , 0.79 , 0.94, 2.56
termes , 24 , 0.2 , 0.83 , 0.97 , 0.91 , 0.58 , 1.0 , 1.0 , 1.0 , 0.88 , 0.94, 4.78
termes , 25 , 0.11 , 0.79 , 0.88 , 0.91 , 0.58 , 1.0 , 1.0 , 1.0 , 0.83 , 0.94, 2.82
termes , 26 , 0.1 , 0.81 , 0.86 , 0.91 , 0.78 , 1.0 , 1.0 , 1.0 , 0.86 , 0.94, 2.71
termes , 27 , 0.18 , 0.81 , 0.94 , 0.91 , 0.58 , 1.0 , 1.0 , 1.0 , 0.86 , 0.94, 4.92
termes , 28 , 0.14 , 0.79 , 0.94 , 0.91 , 0.5 , 1.0 , 1.0 , 1.0 , 0.83 , 0.94, 3.84
termes , 29 , 1.07 , 0.75 , 0.91 , 0.91 , 0.44 , 1.0 , 1.0 , 1.0 , 0.79 , 0.94, 31.11
termes , 30 , 0.78 , 0.8 , 0.94 , 0.91 , 0.54 , 1.0 , 1.0 , 1.0 , 0.85 , 0.94, 23.42
termes , 31 , 2.02 , 0.83 , 0.97 , 0.91 , 0.58 , 1.0 , 1.0 , 1.0 , 0.88 , 0.94, 62.51
termes , 32 , 0.56 , 0.8 , 0.94 , 0.91 , 0.54 , 1.0 , 1.0 , 1.0 , 0.85 , 0.94, 17.98
termes , 33 , 3.53 , 0.81 , 1.0 , 0.91 , 0.5 , 1.0 , 1.0 , 1.0 , 0.86 , 0.94, 116.47
termes , 34 , 0.19 , 0.76 , 0.94 , 0.91 , 0.44 , 1.0 , 1.0 , 1.0 , 0.8 , 0.94, 6.45
termes , 35 , 2.3 , 0.85 , 0.91 , 0.91 , 0.78 , 1.0 , 1.0 , 1.0 , 0.9 , 0.94, 80.66
termes , 36 , 2.92 , 0.79 , 1.0 , 0.91 , 0.44 , 1.0 , 1.0 , 1.0 , 0.83 , 0.94, 105.21
termes , 37 , 1.16 , 0.86 , 0.94 , 0.91 , 0.78 , 1.0 , 1.0 , 1.0 , 0.92 , 0.94, 42.92
termes , 38 , 1.54 , 0.8 , 1.0 , 0.91 , 0.47 , 1.0 , 1.0 , 1.0 , 0.85 , 0.94, 58.51
termes , 39 , 1.04 , 0.83 , 0.97 , 0.91 , 0.58 , 1.0 , 1.0 , 1.0 , 0.88 , 0.94, 40.44
termes , 40 , 1.82 , 0.94 , 1.0 , 0.91 , 1.0 , 1.0 , 1.0 , 1.0 , 1.0 , 0.94, 72.91
termes , 41 , 1.86 , 0.85 , 0.97 , 0.91 , 0.64 , 1.0 , 1.0 , 1.0 , 0.9 , 0.94, 76.07
termes , 42 , 2.21 , 0.84 , 0.9 , 0.85 , 1.0 , 1.0 , 1.0 , 1.0 , 0.93 , 0.89, 92.95
termes , 43 , 13.66 , 0.86 , 1.0 , 0.91 , 0.64 , 1.0 , 1.0 , 1.0 , 0.92 , 0.94, 587.21
termes , 44 , 6.76 , 0.81 , 0.91 , 0.91 , 0.64 , 1.0 , 1.0 , 1.0 , 0.86 , 0.94, 297.47
